SA1_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80107107810,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,16,18,27,67,58,36,11,0,0,241
80107107811,4,0,0,0,3,0,0,0,0,10,0,0,9,0,0,0,0,0,0,11,19,35,92,67,52,36,0,4,0,305
80107107812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,21,37,34,46,34,13,0,0,193
80107107813,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,18,31,38,63,38,9,0,0,205
80107107814,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,27,33,46,53,75,66,14,0,0,322
80107107815,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,44,55,41,24,10,0,0,186
80107107816,3,0,5,0,0,4,0,0,0,14,0,0,4,0,0,0,0,0,0,9,10,26,38,35,40,34,0,0,0,185
80107107817,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,37,25,27,32,6,0,0,142
80107107818,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,23,29,44,38,65,47,17,0,0,260
80107107819,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,14,32,18,34,19,0,0,0,131
80107107820,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,15,28,39,47,43,35,11,0,0,226
80107107821,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,11,25,38,45,54,48,11,0,0,225
80107107901,0,5,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,14,19,45,30,21,0,0,0,141
80107107902,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,17,22,45,63,38,37,15,0,0,228
80107107903,0,5,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,14,18,55,62,47,29,5,0,0,230
80107107904,3,0,0,5,5,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,12,13,29,53,39,29,22,0,0,192
80107107905,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,9,41,41,38,15,7,3,0,170
80107107906,0,0,4,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,20,61,35,45,35,5,0,0,223
80107107907,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,18,44,27,17,33,0,0,0,151
80107107908,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,17,32,30,24,24,6,0,0,138
80107107909,0,4,3,3,5,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,8,14,30,39,23,15,7,0,0,136
80107108002,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,3,14,48,35,32,32,10,0,0,173
80107108003,0,0,7,5,4,0,0,0,0,19,0,3,0,5,0,0,0,0,0,15,22,70,113,103,82,66,25,0,0,481
80107108006,0,7,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,27,68,39,24,10,6,0,0,162
80107108007,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,25,88,55,27,16,8,0,0,234
80107108008,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,23,39,18,14,10,0,0,0,106
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,0,7,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,5,33,108,82,56,45,10,0,0,327
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,0,3,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,8,9,59,183,62,36,21,7,0,0,375
80107108014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,9,5,0,0,0,30
80107108015,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,3,25,145,61,39,30,0,0,0,307
80107108016,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,107,41,33,24,4,0,0,236
80107108101,0,0,7,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,8,8,60,56,30,31,0,0,0,193
80107108102,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,26,58,39,29,30,5,0,0,191
80107108103,0,4,3,0,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,19,15,44,57,51,49,4,3,0,237
80107108104,0,0,7,6,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,14,14,46,44,33,27,3,0,0,181
80107108105,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,15,55,51,43,35,9,0,0,212
80107108106,0,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,14,12,59,36,26,43,0,0,0,193
80107108107,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,15,45,51,39,22,5,0,0,172
80107108108,0,0,0,4,4,0,0,0,0,14,0,5,0,0,0,6,0,0,0,10,8,18,70,48,44,30,5,0,0,232
80107108109,0,0,3,0,0,0,5,0,0,9,0,0,0,4,0,0,0,0,0,3,9,24,42,37,53,31,4,0,0,202
80107108111,0,0,6,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,10,8,17,40,34,38,32,8,0,0,174
80107108112,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,7,3,13,48,42,20,14,6,0,0,150
80107108113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
80107108114,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,21,39,37,15,9,5,0,0,132
80107108201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,39,26,28,20,6,0,0,130
80107108202,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,3,28,31,27,21,3,0,0,123
80107108203,0,6,3,4,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,11,8,20,49,43,34,19,15,0,0,190
80107108204,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,22,30,41,47,28,4,0,0,193
80107108205,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,25,42,33,29,3,0,0,154
80107108206,0,0,7,0,4,0,0,0,0,10,0,3,0,4,0,0,0,0,0,3,13,23,30,27,33,10,3,0,0,151
80107108207,0,3,8,4,0,0,0,0,0,17,0,0,5,0,4,0,0,0,0,7,13,32,72,65,53,37,9,0,0,276
80107108208,0,0,0,5,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,12,6,8,41,27,12,6,5,0,105
80107108209,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,13,17,31,31,25,0,0,0,125
80107108210,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,6,15,24,38,52,73,33,9,0,0,241
80107108211,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,10,28,49,41,18,10,0,0,168
80107108212,0,4,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,8,22,36,46,46,27,11,3,0,204
80107108213,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,22,20,66,91,62,25,15,0,0,305
80107108214,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,9,9,19,29,29,20,3,0,0,124
80107108215,0,0,7,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,22,78,63,72,37,9,0,0,287
80107108216,0,0,4,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,6,24,62,59,36,16,5,5,0,209
80107108217,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,19,29,46,54,32,10,5,0,199
80107108218,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,10,34,60,32,23,6,0,0,173
80107108219,0,0,3,4,7,0,4,0,0,13,0,0,0,3,0,0,0,0,0,4,11,26,56,62,55,42,13,0,0,265
80107108220,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4,5,19,42,37,39,28,9,0,0,177
80107108221,0,0,3,3,4,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,6,19,32,57,34,23,11,0,0,185
80107108222,0,6,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,21,21,39,29,51,34,11,0,0,203
80107108223,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,13,33,21,38,15,4,0,0,134
80107108224,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,6,12,47,42,36,44,13,0,0,207
80107108225,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,6,35,43,27,17,7,0,0,138
80107108226,0,3,5,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,8,10,9,53,75,33,30,7,0,0,216
80107108227,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,14,53,58,34,16,15,3,0,209
80107108228,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,9,5,22,27,10,14,9,0,0,91
80107108229,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,20,16,40,59,64,30,14,0,0,242
80107108230,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,9,21,39,33,24,12,0,0,143
80107108231,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,8,20,34,30,44,26,7,0,0,167
80107108232,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,15,13,19,45,53,6,0,0,171
80107108233,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,13,37,34,25,16,9,0,0,145
80107108234,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,9,27,40,41,22,0,0,0,149
80107108235,6,5,0,3,0,4,0,0,0,17,0,7,0,0,0,0,0,0,0,7,29,38,73,52,71,31,8,0,0,307
80107108236,0,0,0,6,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,19,19,40,75,62,38,7,0,0,257
80107108237,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,23,16,22,52,50,14,0,0,206
80107108238,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,15,14,30,52,41,14,3,0,180
80107108239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,37,48,41,14,8,0,0,167
80107108240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,24,30,23,5,0,0,124
80107108241,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,14,26,54,41,52,40,11,0,0,235
80107108301,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,13,18,40,85,60,49,12,0,0,279
80107108302,5,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,11,23,48,51,55,41,15,0,0,244
80107108303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,12,15,51,42,58,43,10,0,0,226
80107108401,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,16,18,19,29,21,7,0,0,110
80107108402,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,8,15,48,37,17,8,0,0,134
80107108403,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,6,11,13,45,34,28,25,11,0,0,170
80107108404,0,0,0,0,5,0,0,0,0,3,0,0,5,3,0,0,0,0,0,3,6,11,42,55,38,25,12,6,0,187
80107108405,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,8,24,38,36,31,41,18,0,0,194
80107108406,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,31,38,20,21,10,0,0,129
80107108407,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,11,30,31,38,32,4,0,0,154
80107108408,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,22,48,55,36,28,13,0,0,221
80107108409,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,8,14,13,32,29,34,5,0,0,142
80107108410,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,3,5,8,23,27,28,39,0,0,0,132
80107108411,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,11,23,43,38,42,39,12,0,0,203
80107108412,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,18,42,42,44,40,5,0,0,190
80107108413,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,28,30,23,20,3,0,0,124
80107108414,0,0,5,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,11,38,39,28,31,0,0,0,154
80107108415,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,10,16,32,47,41,24,7,0,0,179
80107108417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,26,22,32,31,4,5,0,131
80107108418,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,4,29,27,20,18,12,0,0,115
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,0,0,0,15
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,40,22,39,28,7,0,0,145
80107108602,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,14,36,29,24,3,3,0,123
80107108603,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,12,16,40,49,48,41,10,0,0,211
80107108604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,14,32,23,27,4,0,0,118
80107108605,0,0,3,6,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,10,27,49,42,40,53,9,0,0,231
80107108701,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,3,14,14,55,51,49,36,7,0,0,234
80107108702,0,0,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,22,51,47,43,28,10,0,0,209
80107108703,0,0,0,4,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,25,64,66,73,52,7,0,0,310
80107108704,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,4,14,58,30,20,15,0,0,0,143
80107108705,0,0,0,3,3,0,0,0,0,10,0,0,4,0,4,0,0,0,0,10,17,21,48,50,61,38,10,0,0,246
80107108706,0,3,0,3,0,0,0,0,0,9,0,0,5,4,5,0,0,0,0,13,22,30,77,69,69,33,16,0,0,319
80107108707,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,5,10,32,34,18,28,10,0,0,141
80107108801,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,33,39,55,51,57,67,10,0,0,297
80107108802,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,5,9,16,39,26,36,39,10,5,0,178
80107108803,0,0,3,3,0,6,0,0,0,5,0,0,4,0,0,0,0,0,0,3,20,15,45,41,43,39,18,0,0,225
80107108804,0,0,0,4,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,17,24,60,47,55,41,6,0,0,256
80107108805,0,0,0,4,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,4,9,15,61,46,28,34,6,0,0,193
80107108806,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,16,14,41,28,33,32,8,0,0,174
80107108807,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,9,56,63,65,41,7,0,0,251
80107108808,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,9,15,37,45,28,23,5,0,0,160
80107108809,0,3,0,0,3,0,0,0,0,13,0,0,6,0,0,0,0,0,0,10,24,39,56,65,84,62,10,3,0,333
80107108810,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,12,38,29,31,16,5,0,0,135
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,7,0,0,28
80107109001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,14,34,20,11,4,0,0,93
80107109002,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,5,14,28,24,18,7,0,0,96
80107109003,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,21,33,56,63,36,20,0,0,247
80107109004,0,5,8,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,7,29,72,65,55,51,9,0,0,285
80107109005,0,0,4,6,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,3,7,13,60,61,29,19,8,0,0,192
80107109006,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,0,0,0,3,7,20,57,40,40,26,5,0,0,199
80107109007,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,20,59,54,44,37,10,0,0,222
80107109008,0,4,3,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,25,57,61,60,41,12,0,0,278
80107109009,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,14,48,43,35,15,11,0,0,167
80107109010,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,25,25,61,61,58,20,0,0,278
80107109011,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,16,15,49,64,63,38,22,3,0,263
80107109012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,24,33,34,14,10,0,0,133
80107109013,0,0,4,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,4,23,30,29,44,29,12,0,0,173
80107109014,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,13,48,54,56,28,8,0,0,222
80107109015,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,18,35,53,33,13,6,0,0,178
80107109016,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,11,17,58,66,58,31,5,0,0,250
80107109017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,22,27,19,18,4,0,0,104
80107109018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,38,42,27,30,10,0,0,167
80107109019,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,16,11,66,66,42,32,11,3,0,244
80107109020,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,10,6,47,39,29,21,0,0,0,147
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
80108109101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,32,27,32,10,0,0,124
80108109102,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,11,21,49,47,30,14,4,0,199
80108109103,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,18,19,38,48,26,10,4,0,160
80108109104,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,9,20,26,25,21,9,4,0,112
80108109105,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,20,18,11,41,47,38,15,0,0,191
80108109106,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,21,13,19,46,67,35,9,0,0,215
80108109107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,10,20,15,31,48,37,8,3,0,165
80108109108,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,16,21,55,73,37,13,0,0,223
80108109201,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,28,83,53,57,30,12,0,0,287
80108109202,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,14,42,57,55,29,11,3,0,214
80108109203,0,0,0,0,0,4,0,0,0,8,0,0,0,0,5,0,0,0,0,8,7,23,49,67,44,38,11,0,0,232
80108109204,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,24,32,45,40,23,0,0,0,165
80108109205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,38,44,37,22,4,0,0,161
80108109206,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,14,13,26,48,50,26,4,3,0,169
80108109207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,28,44,57,30,7,0,0,187
80108109208,4,0,0,3,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,28,17,30,63,79,36,3,0,0,250
80108109209,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,12,16,4,3,21,10,0,0,0,72
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,10,46,39,43,13,16,3,0,177
80108109302,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,7,24,26,39,12,10,0,0,127
